,VISIT_AREA_NM,LOTNO_ADDR,X_COORD,Y_COORD,VISIT_AREA_TYPE_CD
4571,세종예술의전당,세종특별자치시 나성동 267,127.2673016,36.48657546,3
4572,신정식당,충남 아산시 온천동 387-3,126.999888,36.78589935,11
4573,명성막국수 석갈비식당,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,11
4574,현충사,충남 아산시 염치읍 백암리 298-1,127.0322782,36.80650704,2
4575,길거리야 한옥마을점,전북 전주시 완산구 교동 267-2,127.1510727,35.81395376,11
4576,베테랑,전북 전주시 완산구 교동 84-10,127.1514303,35.81345582,11
4577,홍익돈까스 대천점,충남 보령시 내항동 355-1,126.5824787,36.33896262,11
4578,상하농원,전북 고창군 상하면 자룡리 산 1-2,126.4503714,35.44773941,13
4579,공원당 본점,충북 청주시 상당구 남문로2가 87,127.488603,36.63308828,11
4580,중앙탑공원 중원탑평리7층석탑,충북 충주시 중앙탑면 탑평리 11,127.8666149,37.01589405,2
4581,오장환문학관,충북 보은군 회인면 중앙리 139-4,127.5960932,36.49320066,3
4582,벌천포해수욕장,충남 서산시 대산읍 오지리,126.3365628,36.96742891,1
4583,광주시립미술관 하정웅미술관,광주 서구 농성동 311-1,126.8882632,35.15484129,3
4584,전주동물원,전북 전주시 덕진구 덕진동1가 73-48,127.1443889,35.85520353,6
4585,한울밥상,전북 전주시 완산구 남노송동 529-21,127.1549724,35.81871827,11
4586,대전신세계 아트앤사이언스,대전 유성구 도룡동 3-1,127.3813771,36.37524213,4
4587,대천해수욕장,충남 보령시 신흑동 2267-3,126.5134816,36.31023173,1
4588,독립기념관,충남 천안시 동남구 목천읍 남화리 230-1,127.2228083,36.78366949,2
4589,헤이러스틱,충북 청주시 청원구 내덕동 201-1,127.4903692,36.65543077,11
4590,도담삼봉,충북 단양군 매포읍 하괴리 산 20-40,128.3439707,37.0000843,1
4591,경암동철길마을,전북 군산시 경암동 539-4,126.7349894,35.98131266,7
4592,전주현대옥 용산역아이파크몰점,서울 용산구 한강로3가 40-999,126.964535,37.52881848,11
4593,공주 석장리구석기유적,충남 공주시 석장리동 98,127.1894565,36.44692914,2
4594,현충사,충남 아산시 염치읍 백암리 298-1,127.0322782,36.80650704,2
4595,세량제,전남 화순군 화순읍 세량리 97,126.9200357,35.07873887,1
4596,세이투백화점,대전 중구 문화동 1-226,127.4084785,36.32054857,4
4597,맥도날드 전주덕진DT점,전북 전주시 덕진구 덕진동1가 1401-18,127.1231023,35.84384617,11
4598,쌍산재,전남 구례군 마산면 사도리 632,127.4980434,35.2157555,2
4599,전주동물원,전북 전주시 덕진구 덕진동1가 73-48,127.1443889,35.85520353,6
4600,웅천친수공원,전남 여수시 웅천동 1692,127.6679622,34.74730003,1
4601,미사리밀빛초계국수&닭칼국수 전주모악점,전북 전주시 완산구 삼천동2가 673-11,127.0991394,35.77590236,11
4602,곡전재,전남 구례군 토지면 오미리 476-3,127.5140472,35.20379272,2
4603,한상바오와갈비,전북 전주시 완산구 평화동1가 712-3,127.1371058,35.79679966,11
4604,은행나무길,충남 아산시 염치읍 백암리 502-3,127.01813,36.80004005,1
4605,가비1935,전남 목포시 대의동3가 4-4,126.3806815,34.7866454,11
4606,동국사,전북 군산시 금광동 135-1,126.7074319,35.98275549,2
4607,채석강,전북 부안군 변산면 격포리 301-1,126.4660641,35.62423568,1
4608,나이스투미트유,전남 담양군 월산면 용흥리 598-2,126.8891007,35.34599042,11
4609,역전할머니맥주 연향3호점,전남 순천시 연향동 1681-6,127.5162176,34.93433073,11
4610,옛날김밥,전북 정읍시 수성동 553,126.8514339,35.56770576,11
4611,금성제면소,충북 제천시 금성면 구룡리 122-2,128.1683369,37.06662609,11
4612,옛날두부,전남 화순군 화순읍 삼천리 620-6,126.983035,35.05867064,11
4613,고창읍성,전북 고창군 고창읍 읍내리 산 9,126.7048689,35.42973105,2
4614,순천만습지,전남 순천시 대대동 162-2,127.509555,34.88561199,1
4615,엑스포과학공원 한빛탑,대전 유성구 도룡동 3-1,127.3880837,36.37662906,6
4616,무령왕릉,충남 공주시 금성동 140-8,127.1137954,36.46229098,2
4617,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
4618,법주사,충북 보은군 속리산면 사내리 209,127.8329575,36.54172083,2
4619,미동산수목원,충북 청주시 상당구 미원면 미원리 20,127.6656807,36.62636596,1
4620,카페델마,충남 태안군 안면읍 승언리 3114-6,126.3367661,36.50241284,11
4621,자매갈비전골,전북 전주시 완산구 남노송동 536-1,127.153452,35.81984499,11
4622,목포진역사공원,전남 목포시 만호동,126.3845796,34.78548975,2
4623,자만벽화마을,전북 전주시 완산구 교동 50-79,127.1571847,35.81379812,7
4624,궁전갈치찜,전북 군산시 신창동 47-1,126.7098063,35.98719893,11
4625,카페시루산,충북 보은군 산외면 중티리 305-2,127.6907588,36.56288495,11
4626,3.8의거둔지미공원,대전 서구 둔산동 956,127.3754681,36.35704995,1
4627,남벌회집,충북 충주시 목벌동 161,128.0138825,36.96706917,11
4628,갓몬스터,전남 여수시 중앙동 600-1,127.7360387,34.74114229,11
4629,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
4630,전주현대옥 덕진광장점,전북 전주시 덕진구 덕진동1가 1279-5,127.1240265,35.84451125,11
4631,보발재,충북 단양군 영춘면 백자리 산 26-7,128.4730134,37.03515307,7
4632,천안청년몰 흥흥발전소,충남 천안시 동남구 대흥동 79-4,127.1485254,36.80836147,4
4633,가마솥보리밥,충남 아산시 온천동 215-15,127.0019179,36.78318698,11
4634,익산 교도소 세트장,전북 익산시 성당면 와초리 154-4,126.930603,36.06945155,2
4635,천리포수목원,충남 태안군 소원면 의항리 868,126.1494973,36.79886391,1
4636,부여왕릉원 능산리고분군 아트뮤지엄,충남 부여군 부여읍 능산리 산 16-2,126.9421966,36.27673995,3
4637,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
4638,완도타워,전남 완도군 완도읍 군내리 205-2,126.7665675,34.31070402,13
4639,청풍호반케이블카 물태리역,충북 제천시 청풍면 물태리 98-2,128.1665643,37.00134983,6
4640,쇼겐,충북 청주시 상당구 북문로2가 65-9,127.4881876,36.63742982,11
4641,유성해장국,전남 목포시 상동 1140-1,126.4350725,34.79912935,11
4642,로웨더,충북 청주시 상당구 영동 101-1,127.4873195,36.63808218,4
4643,소굴 조례점,전남 순천시 조례동 1697-2,127.5180116,34.95573986,11
4644,카페그곳,전북 전주시 덕진구 덕진동1가 1324-3,127.123781,35.85035254,11
4645,무등산국립공원사무소 원효분소,광주 북구 금곡동 산 209-5,126.9890045,35.14407778,7
4646,오동도,전남 여수시 수정동,127.7662877,34.74459735,1
4647,풀덤 천안신부점,충남 천안시 동남구 신부동 461-4,127.1553142,36.8183407,6
4648,카페온도,대전 유성구 반석동 649-2,127.3138747,36.390398,11
4649,들깨랑팥이랑,전남 나주시 남평읍 서산리 641,126.8521286,35.0372155,11
4650,카페산,충북 단양군 가곡면 사평리 246-33,128.3943651,36.99469872,11
4651,금마서동공원,전북 익산시 금마면 동고도리 534-3,127.0585695,36.00057104,1
4652,엔학고레,충남 공주시 반포면 송곡리 454-4,127.265917,36.39809325,11
4653,김형제고기의철학 제천점,충북 제천시 장락동 550-11,128.2255672,37.15933356,11
4654,낭만24포차,전남 여수시 종화동 458,127.7470126,34.73769164,11
4655,논산시민공원,충남 논산시 관촉동 333-1,127.1060915,36.1949529,1
4656,무령왕릉,충남 공주시 금성동 140-8,127.1137954,36.46229098,2
4657,로컬커피,충남 공주시 교동 185,127.1182792,36.45865312,11
4658,수덕사,충남 예산군 덕산면 사천리 19,126.6226683,36.66332186,2
4659,물안지,충남 서산시 대산읍 대로리,126.417301,36.96415819,1
4660,롯데리아 대천광장점,충남 보령시 신흑동 2003,126.5176345,36.30557685,11
4661,구카페,전북 전주시 완산구 전동 73,127.1489139,35.81392311,11
4662,해미읍성,충남 서산시 해미면 읍내리 491,126.5482159,36.71265505,2
4663,광한루원,전북 남원시 천거동 78,127.3797814,35.40391878,2
4664,청풍호반케이블카 물태리역,충북 제천시 청풍면 물태리 98-2,128.1665643,37.00134983,6
4665,세종식당,충남 아산시 온양1동 307-43,127.0101091,36.78088332,11
4666,채석강,전북 부안군 변산면 격포리 301-1,126.4660641,35.62423568,1
4667,동춘원,전북 남원시 죽항동 205,127.3842472,35.40871769,11
4668,경암동철길마을,전북 군산시 경암동 539-4,126.7349894,35.98131266,7
4669,맥도날드 청주율량GSDT점,충북 청주시 청원구 율량동 769,127.4839997,36.67077774,11
4670,상하농원,전북 고창군 상하면 자룡리 산 1-2,126.4503714,35.44773941,13
4671,청산수목원,충남 태안군 남면 신장리 23,126.2973933,36.6865863,1
4672,구시포 노을오토캠핑장,전북 고창군 상하면 자룡리 산 104-183,126.4354069,35.44225173,1
4673,박순자아우내순대,충남 천안시 동남구 병천면 병천리 173-6,127.2991083,36.76175193,11
4674,낙지연가,전북 김제시 금산면 청도리 272-1,127.045693,35.73469331,11
4675,곡성섬진강기차마을,전남 곡성군 오곡면 오지리 770-5,127.3078677,35.27955632,7
4676,한밭수목원,대전 서구 만년동 396,127.3880376,36.36914318,1
4677,강대포식당 송촌점,대전 대덕구 송촌동 476-1,127.440252,36.36447886,11
4678,내장산단풍터널,전북 정읍시 내장동,126.9051065,35.48906168,1
4679,애월담,충남 금산군 진산면 막현리 174-3,127.3655746,36.20095102,11
4680,은파호수공원,전북 군산시 나운동 1223-5,126.6898948,35.95542207,1
4681,디쟈트 가구 전주직영점,전북 전주시 완산구 중앙동2가 26-16,127.1437027,35.81786526,4
4682,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
4683,커피기업 대전둔산점,대전 서구 둔산동 1007,127.3777105,36.35374909,11
4684,아이코인노래연습장,전북 전주시 덕진구 덕진동1가 1261-4,127.1265453,35.84345145,3
4685,허니빈스,대전 중구 오류동 74,127.4033839,36.32252323,11
4686,좌구산자연휴양림,충북 증평군 증평읍 율리 산 61-1,127.6511206,36.70556804,1
4687,전동성당,전북 전주시 완산구 전동 200-1,127.1492215,35.8133288,2
4688,조점례남문피순대,전북 전주시 완산구 전동3가 2-195,127.146923,35.81258178,11
4689,모다아울렛 대전점,대전 유성구 대정동 303-2,127.3185154,36.31261058,4
4690,대전시립미술관,대전 서구 만년동 396,127.3857131,36.36687254,3
4691,정림사지박물관 정림사지5층석탑,충남 부여군 부여읍 동남리 364,126.9133215,36.27930262,2
4692,투썸플레이스 광주동명동카페거리점,광주 동구 장동 58-85,126.9230673,35.15005963,11
4693,오목대,전북 전주시 완산구 교동 산 1-3,127.1545834,35.81438191,2
4694,한밭수목원,대전 서구 만년동 396,127.3880376,36.36914318,1
4695,충주무학시장,충북 충주시 봉방동 4-85,127.9272698,36.97394224,4
4696,익산문화예술의거리,전북 익산시 중앙동1가,126.9480589,35.93911686,4
4697,경암동철길마을,전북 군산시 경암동 539-4,126.7349894,35.98131266,7
4698,힐링빌,경기 광주시 도척면 도웅리 534,127.2887176,37.33994651,11
4699,스포츠몬스터 대전신세계 아트앤사이언스점,대전 유성구 도룡동 3-1,127.382391,36.37521005,6
4700,청연루,전북 전주시 완산구 동서학동 940-2,127.153213,35.81067317,2
4701,키치앤키스,대전 서구 갈마동 271-30,127.3707201,36.35220113,11
4702,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
4703,귀신사,전북 김제시 금산면 청도리 81,127.0469461,35.74531613,2
4704,교동집,전북 전주시 완산구 교동 111-2,127.1528967,35.811911,11
4705,국립아시아문화전당,광주 동구 광산동 13,126.9213535,35.14733372,3
4706,성성호수공원,충남 천안시 서북구 성성동,127.1367142,36.84891467,1
4707,어썸코젤다크하우스,충북 증평군 증평읍 송산리 773,127.577575,36.79209705,11
4708,비가일(Beguile),전남 담양군 담양읍 담주리 78-3,126.9819927,35.32147861,11
4709,NC웨이브 충장점,광주 동구 충장로4가 29-2,126.9132379,35.14868112,4
4710,내장산국립공원,전북 정읍시 내장동 산 231,126.9055158,35.48586235,1
4711,냉풍욕장,충남 보령시 청라면 의평리 산 13,126.6700281,36.37722635,1
4712,시나이카페,세종특별자치시 새롬동 52,127.2561083,36.48726957,11
4713,죽녹원,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,2
4714,여수세계박람회장,전남 여수시 덕충동 2005,127.7476164,34.75078429,3
4715,베이커리밤마을,충남 공주시 금성동 184-4,127.1229922,36.46474203,7
4716,구인사,충북 단양군 영춘면 백자리 132-1,128.4811734,37.03345671,2
4717,솔향공원,충북 보은군 속리산면 갈목리 77,127.802327,36.49897313,6
4718,뚜쥬루 성정점,충남 천안시 서북구 성정동 695-1,127.1396097,36.81833134,11
4719,하숙영가마솥비빔밥,전북 전주시 완산구 중앙동3가 78-1,127.1458121,35.8174247,11
4720,성심당 본점,대전 중구 은행동 145-1,127.4272984,36.32766877,11
4721,따땃,충남 서천군 장항읍 창선1리 162-4,126.6988782,36.01076079,11
4722,장항도시탐험역,충남 서천군 장항읍 창선2리 632-26,126.6953154,36.01248125,3
4723,미식가,충남 태안군 태안읍 동문리 897-8,126.3050155,36.74616533,11
4724,이마트 보령점,충남 보령시 궁촌동 340-1,126.5886577,36.34398737,4
4725,만성리검은모래해변,전남 여수시 만흥동 85-3,127.745476,34.77885683,1
4726,지역문화창작공간 둠벙,충북 옥천군 옥천읍 금구리 191-16,127.5659906,36.30010955,3
4727,코스트코 천안점,충남 천안시 서북구 차암동 438,127.105347,36.84267491,4
4728,자산공원,전남 여수시 종화동 3,127.7498045,34.73948629,7
4729,브레드보드,충남 천안시 동남구 성남면 용원리 671,127.2250861,36.75732831,11
4730,나로우주센터 우주과학관,전남 고흥군 봉래면 예내리 480,127.5181747,34.45315023,3
4731,갑천,대전 유성구 봉명동 37-2,127.3568649,36.35765487,7
4732,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
4733,건강과땀 수서점,서울 강남구 수서동 715,127.1030852,37.48815072,5
4734,국립공주박물관,충남 공주시 웅진동 360,127.1119704,36.46550084,2
4735,이마트 청주점,충북 청주시 서원구 미평동 123-1,127.4746643,36.60107336,4
4736,새만금방조제,전북 군산시 비응도동 123,126.5166814,35.89508323,1
4737,법보사,충북 청주시 서원구 수곡동 14-19,127.4910755,36.62011987,2
4738,드메르웨딩홀,광주 광산구 도천동 147-29,126.8220665,35.20809533,3
4739,목월빵집,전남 구례군 구례읍 봉북리 443-21,127.4659026,35.21481626,11
4740,청풍호반케이블카 물태리역,충북 제천시 청풍면 물태리 98-2,128.1665643,37.00134983,6
4741,러쉬실내카트장,전북 전주시 완산구 고사동 355-1,127.142075,35.82032763,5
4742,안면도쥬라기박물관,충남 태안군 남면 신온리 641-3,126.3106942,36.60928333,2
